commit_uid,variant,trial,label,label_int,confidence,rationale
requests#3e45e4ba51addaa8c65b34864d272e9b8bad014b,v2_rubric_json,0,no,0,0.97,"Single new style class with static mappings; no visible shortcuts, duplication, weakened safeguards, or added complexity."
requests#27dd96cf3db0feb03afa325724d9c3aeb9d995ef,v2_rubric_json,0,no,0,0.86,"Visible changes are configuration updates and dependency/theme wiring; no clear shortcut, duplication, weakened safeguard, or added complexity is directly shown."
requests#f1f578806657a6b123cc159129906199cfd04a57,v2_rubric_json,0,no,0,0.99,"No visible Python diff changes; no direct evidence of added complexity, duplication, weakened safeguards, or temporary workaround."
requests#58d5e0318e688f08373496dc3fee1d4977902958,v2_rubric_json,0,no,0,0.99,"No Python diff changes are shown; no visible evidence of added complexity, duplication, coupling, or weakened safeguards."
requests#b7970c2a463041d3dd7efa2d205f3bd08cb7aba7,v2_rubric_json,0,no,0,0.97,"Pure configuration changes; no visible complexity, duplication, weakened safeguards, or temporary workaround introduced."
requests#ba45b9d8904c3982ebe1a0bc0290b36f859f23c2,v2_rubric_json,0,no,0,0.97,"Visible changes are straightforward configuration updates; no clear shortcut, duplication, weakened safeguard, or added complexity is directly shown."
requests#6e13e7343d2d1a37fe61365c7658984bcf4d9194,v2_rubric_json,0,no,0,0.93,"Mostly documentation/comment updates and minor cleanup; no clear new complexity, duplication, weakened safeguards, or temporary workaround is visible."
requests#461497f5be722fa010a691bb6951d13d8df63688,v2_rubric_json,0,no,0,0.99,"Single URL update in a config string; no added complexity, duplication, coupling, or weakened safeguards visible."
requests#8ffb2462f99a51dd5d2d5c4054da9e986e669899,v2_rubric_json,0,no,0,0.99,"Single URL change only; no visible complexity, duplication, weakened safeguards, or temporary workaround."
requests#ec5f227381ae3911e0cd979b24564064c5a11efd,v2_rubric_json,0,no,0,0.86,"Refactor generalizes settings handling into helper methods; no clear duplication, shortcut, weakened safeguard, or explicit temporary workaround is visible."
requests#21e2d0c34a7f3e7b661ca93cb6afd3c0fcffa3c9,v2_rubric_json,0,no,0,0.97,"Adds a small test method only; no visible duplication, weakening, dead code, or other shortcut in the diff."
requests#637d0330c2e0ed96da4d2458847a3fc811aa4006,v2_rubric_json,0,no,0,0.98,"Adds a small test method only; no visible duplication, weakened safeguards, magic values, or complexity increase in the diff."
requests#baddc5b6adc72ad1cd1f0500344569ffef04cdf7,v2_rubric_json,0,no,0,0.95,"Diff removes commented code and simplifies assignment; no clear new shortcut, duplication, or safeguard removal is visible."
requests#59c747b793cd84589edece4e905fd175af16686a,v2_rubric_json,0,no,0,0.99,"Only documentation text changed; no visible complexity, duplication, weakened safeguards, or temporary workaround introduced."
requests#a00dc1abf37a0348e963d4e061c3f820bddca09d,v2_rubric_json,0,no,0,0.97,"Small exception-handling addition and new Timeout exception; no visible duplication, weakening, magic values, or added complexity."
requests#c8cc2d0421a35e8001b8ddd584777dc0d1b30963,v2_rubric_json,0,no,0,0.97,"Moves exception classes to a separate module and updates imports; no visible shortcut, duplication, or safeguard removal in the diff."
requests#da26f1f37729b614db68cef4c968e99009210a51,v2_rubric_json,0,no,0,0.98,"Test update only changes timeout value and expected exception; no visible complexity, duplication, weakened safeguards, or temporary workaround."
requests#ef81c166114c3e11502b96ce344bfdaa7292d9ff,v2_rubric_json,0,no,0,0.99,"Single docstring/module-name change only; no visible complexity, duplication, weakened safeguards, or temporary workaround."
requests#ba79a2eb97f87e883af6871c2b59b7b00501d0a5,v2_rubric_json,0,yes,1,0.93,"Adds a context manager with an empty __enter__ and global mutation/restoration logic, increasing local complexity and coupling in a new settings module."
requests#bbd58b922bb1e5268206aa266cddfb1293c6f959,v2_rubric_json,0,no,0,0.97,"Diff removes a settings context manager and switches timeout access to a module value; no clear shortcut, duplication, or weakened safeguard is introduced."
requests#2f60748c7340c0f1b034998677115d465d470f0d,v2_rubric_json,0,no,0,0.99,"Pure removal of an unused import; no added complexity, duplication, coupling, or weakened safeguards visible."
requests#7d0374df2f478b0a93af2d8ca317f38b556ba486,v2_rubric_json,0,no,0,0.97,"Visible changes are a refactor of settings import/export and moving timeout definition; no clear shortcut, duplication, weakened safeguard, or added complexity."
requests#e153b94190359f9d7dbdd0753d182bf672baab9d,v2_rubric_json,0,no,0,0.86,"Visible changes add redirect handling and update tests; no clear duplication, weakened safeguards, magic numbers, or temporary workaround introduced."
requests#06e662be86d0cd383373e9714c2eb8f1fb96a461,v2_rubric_json,0,no,0,0.99,"Single compatibility import added; no visible complexity, duplication, weakened safeguards, or temporary workaround in the diff."
requests#8aa6fabd4d57ca0f9a5efc4a7d70fec338c94e2a,v2_rubric_json,0,no,0,0.97,"Adds a small compatibility check for relative Location headers; no clear shortcut, duplication, or safeguard removal is visible."
requests#3cdb777c234a1511c959083ff25847166158cdd3,v2_rubric_json,0,no,0,0.98,"Formatting-only argument reflow and one added parameter; no visible complexity, duplication, weakened safeguards, or temporary workaround."
requests#8a4d5c4683304bc6f6bd9fcd09a1852957dafb64,v2_rubric_json,0,no,0,0.97,"Adds a small test case variant and formatting changes only; no visible shortcut, duplication problem, or weakened safeguard introduced."
requests#49f1ec1efbd2ac934754b8fa974a2d9a0a083cbd,v2_rubric_json,0,yes,1,0.93,"Introduces a no-op __enter__ and uses __dict__.update(*args, **kwargs) with unclear behavior; also adds singleton/global-state coupling and dead __enter__ implementation."
requests#d64bf501d023c3f13999dddecc7e77ecf29f47e5,v2_rubric_json,0,no,0,0.99,"Pure import cleanup; no added complexity, duplication, weakened safeguards, or temporary workaround visible."
requests#982fd9d8032385b1ee4ed97737d100077ab799c8,v2_rubric_json,0,no,0,0.98,"Simple import/path change and equivalent timeout reference; no visible complexity, duplication, weakened safeguards, or temporary workaround."
requests#f887906ec3def9d96b622f2da737f7b1cb13b3ea,v2_rubric_json,0,no,0,0.93,"Reorders existing methods and adds no visible shortcut, duplication, weakened safeguard, or complexity increase in the diff."
requests#c0faa9e79c24a9d37ff6a061780a0821b29eded7,v2_rubric_json,0,no,0,0.98,"Single import path change only; no visible complexity, duplication, safeguard removal, or temporary workaround."
requests#bc290f62d7f17392ac30e57cc213c5034c48b9da,v2_rubric_json,0,yes,1,0.98,Introduces a debug print in production code and adds an unexplained map call; both are concrete quality issues.
requests#0b36d925f653b10e62c8653f3918ffffb3d1a954,v2_rubric_json,0,no,0,0.99,"The diff only removes a debug print; no added complexity, duplication, weakened safeguards, or temporary workaround is visible."
requests#215d3984cc72fe617a9d52e9420050fb93a3ccda,v2_rubric_json,0,no,0,0.99,"No visible Python diff changes; no direct evidence of added complexity, duplication, weakened safeguards, or other technical debt."
requests#670c4aecdde6232f2f487564a4ccac70f9cc7002,v2_rubric_json,0,no,0,0.99,"Pure version/build bump only; no added complexity, duplication, weakened safeguards, or temporary workaround visible."
requests#82f1320ed54abd2676a2c09abb6d4c6e7723794d,v2_rubric_json,0,no,0,0.86,"Refactors kwargs into explicit parameters and adds a validation check; no clear shortcut, duplication, or weakened safeguard is introduced."
requests#3189d8690e5b6a90d1921e9697e9231269f806e4,v2_rubric_json,0,no,0,0.97,"Small parameter default change and fallback assignment; no visible complexity, duplication, weakened safeguards, or temporary workaround."
requests#9b2d7382bfc8656630b70fd68831fc47ae1c5eee,v2_rubric_json,0,no,0,0.98,"API parameter cleanup and explicit forwarding; no visible shortcuts, duplication, weakened safeguards, or added complexity in the diff."
requests#5962c0ea8609837454e79bad9e0a94ae5099ad23,v2_rubric_json,0,no,0,0.95,"The diff removes wrapper methods and simplifies the class; no clear shortcut, duplication, or weakened safeguard is introduced."
requests#52bedf4c0b03a85c7e1361d0c3089b96f623ab10,v2_rubric_json,0,no,0,0.98,"Only default parameter values changed from None to empty string; no visible complexity, duplication, weakened safeguards, or temporary workaround."
requests#cd0d0a2b1779f38206ec0029f8ed7efd321aa2cc,v2_rubric_json,0,no,0,0.99,"Whitespace-only changes in a test file; no visible complexity, duplication, weakened safeguards, or temporary workaround introduced."
requests#74013d751c410ff2157d66de0864c8ed3052f75c,v2_rubric_json,0,no,0,0.99,"Single constant change only; no visible complexity, duplication, weakened safeguards, or temporary workaround introduced."
requests#54fd24b7575af3c9fb8218aeae4d06c9d0ea3317,v2_rubric_json,0,no,0,0.97,"The diff replaces a weak test with a more specific one; no visible shortcut, duplication, or safeguard removal is introduced."
requests#3b86c3c0e34e8f986726a5929acd1d45ee184c12,v2_rubric_json,0,no,0,0.93,"Only test URL changes and one added assertion are visible; no clear shortcut, duplication, weakened safeguard, or complexity increase is introduced."
requests#1749260c974265144a811389f47bde54b79c1cb5,v2_rubric_json,0,no,0,0.97,"Visible changes only update test endpoints and formatting; no added complexity, duplication, weakened safeguards, or temporary workaround is shown."
requests#cb0a96fbf30c2b8bc0b45833bac89ed3c1d4e0eb,v2_rubric_json,0,no,0,0.97,"Only a default parameter change, whitespace, and a TODO comment on pre-existing behavior; no new shortcut or weakened safeguard is introduced."
requests#245c6edec34efd3216da2bd685a73fe411399b82,v2_rubric_json,0,no,0,0.98,"Only adds a TODO comment about pre-existing unsupported errors; no new shortcut, duplication, complexity, or removed safeguard is shown."
requests#45e30048f0bca3fc2fad22aba8b7fa4f67f9af2b,v2_rubric_json,0,yes,1,0.95,"Introduces a clear bug: httpsbin() returns HTTPBIN_URL instead of HTTPSBIN_URL, plus a TODO comment marks unfinished porting in changed code."
requests#4d3a9defd25bebae524c15647b897a3459365410,v2_rubric_json,0,no,0,0.97,"The diff simplifies the test and removes a TODO; no clear shortcut, duplication, weakened safeguard, or added complexity is visible."
requests#3d1444b829f63582b0acb6aa53b82b2693c19213,v2_rubric_json,0,no,0,0.98,"Docstring parameter corrections only; no visible complexity, duplication, weakened safeguards, or temporary workaround introduced."
requests#4320f81bf4c6a6b6f97dbfb7a6ba667dd71c4977,v2_rubric_json,0,no,0,0.99,"Single constant rename in one return statement; no added complexity, duplication, weakened safeguards, or temporary workaround visible."
requests#023ab755e5404fe379a22e0b8536aa668792b71a,v2_rubric_json,0,no,0,0.98,"Refactors parameter encoding into a helper without visible shortcuts, duplication, weakened safeguards, or added complexity."
requests#f31ade335de9df096ba3c67c9507dd4eb32667a8,v2_rubric_json,0,no,0,0.99,"Docstring-only wording updates; no visible complexity, duplication, weakened safeguards, or temporary workaround introduced."
requests#80d860d2d409b6d2a6b4c133ef0eef4de6b32ef2,v2_rubric_json,0,no,0,0.93,"Adds query params support and corresponding tests; no clear shortcut, duplication, or weakened safeguard is directly visible in the diff."
requests#3e7c682e66fb4b276c8343bb718d8b13037cea15,v2_rubric_json,0,no,0,0.93,"Visible change is a straightforward proxy-plumbing feature across existing functions and Request; no clear shortcut, duplication, or weakened safeguard is shown."
requests#bcd30f05abfa3295a4189427c4271b6d93b98035,v2_rubric_json,0,no,0,0.98,"Small compatibility fallback added; no visible complexity, duplication, weakened safeguards, or self-admitted temporary workaround."
requests#bdf9f90c8a3015ff7b7d03259ce57ec0ee98eb12,v2_rubric_json,0,no,0,0.99,"Single import swap only; no visible complexity increase, duplication, weakened safeguards, or temporary workaround in the diff."
requests#00f066a467901bdbb107396c015c17275fb59cc6,v2_rubric_json,0,no,0,0.97,"Mostly adds PATCH support and formatting changes; no clear shortcut, duplication, weakened safeguard, or concrete code-quality issue is directly visible."
requests#8c81cf64deb2a310fbd74c15fd1f70a6e1a6241d,v2_rubric_json,0,no,0,0.93,"Adds straightforward PUT/PATCH tests and removes a redundant mixed POST/PATCH test; no clear shortcut, duplication, or weakened safeguard is visible."
requests#b4a4f38ccecba498085d3d0bb38463aac3b79419,v2_rubric_json,0,no,0,0.98,"Single attribute addition only; no visible complexity, duplication, weakened safeguards, or temporary workaround."
requests#b4eac4c993219626ed96fcc0d5191c2cac6c8c0d,v2_rubric_json,0,no,0,0.86,"Visible changes add redirect handling and optional logging; no clear duplication, weakened safeguards, or explicit temporary workaround is introduced."
requests#20aed5488b117d82abc4a22cdb6585d06a02a70f,v2_rubric_json,0,no,0,0.99,"Version/build constant update only; no added complexity, duplication, weakened safeguards, or temporary workaround visible."
requests#162b751f6db97c1c3ae4fea4af4d75f89b2ec698,v2_rubric_json,0,no,0,0.93,"Diff shows a small exception-handling consolidation and test refactor; no clear duplication, shortcut, weakened safeguard, or added complexity."
